id,title,category,status,file,size,url,llm_match,llm_reason,action
tangshi-300-115,清明日宴梅道士房 · 孟浩然,poems,✅ OK,article_tangshi-300-115.jpg,71935,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-115.jpg,,,—
tangshi-300-66,八月十五夜贈張功曹 · 韓愈,poems,✅ OK,article_tangshi-300-66.jpg,64038,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-66.jpg,,,—
shijing-114,山有枢,poems,✅ OK,article_shijing-114.jpg,75318,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-114.jpg,,,—
luzhoulaojiao,泸州老窖,lifestyle,✅ OK,article_luzhoulaojiao.jpg,73857,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_luzhoulaojiao.jpg,,,—
tangshi-300-188,貧女 · 秦韜玉,poems,✅ OK,article_tangshi-300-188.jpg,66589,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-188.jpg,,,—
mengzi_ren,孟子：亚圣,figures,✅ OK,article_mengzi_ren.jpg,82997,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_mengzi_ren.jpg,,,—
tangshi-300-161,古意 · 李頎,poems,✅ OK,article_tangshi-300-161.jpg,66119,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-161.jpg,,,—
pangu,盘古开天,mythology,✅ OK,article_pangu.jpg,66661,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_pangu.jpg,,,—
qianxuesen,钱学森,figures,✅ OK,article_qianxuesen.jpg,86124,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_qianxuesen.jpg,,,—
chaitoufeng,钗头凤·红酥手,poems,✅ OK,article_chaitoufeng.jpg,73731,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chaitoufeng.jpg,,,—
qian-ling,乾陵,artifacts,✅ OK,article_qian-ling.jpg,81742,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_qian-ling.jpg,,,—
tangshi-300-313,子夜吳歌 夏歌 · 李白,poems,✅ OK,article_tangshi-300-313.jpg,70200,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-313.jpg,,,—
houdushan,黄道婆,figures,✅ OK,article_houdushan.jpg,75657,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_houdushan.jpg,,,—
denggao,登高,poems,✅ OK,article_denggao.jpg,66342,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_denggao.jpg,,,—
chuci-46,株昭,poems,✅ OK,article_chuci-46.jpg,76652,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-46.jpg,,,—
huangjuezi,黄月英,figures,✅ OK,article_huangjuezi.jpg,72018,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_huangjuezi.jpg,,,—
tangshi-300-94,送方外上人 · 劉長卿,poems,✅ OK,article_tangshi-300-94.jpg,73886,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-94.jpg,,,—
shuidiaogetou,水调歌头·明月几时有,poems,✅ OK,article_shuidiaogetou.jpg,70329,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shuidiaogetou.jpg,,,—
shijing-248,假乐,poems,✅ OK,article_shijing-248.jpg,86726,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-248.jpg,,,—
dingfengbo,《定风波》·苏轼,poems,✅ OK,article_dingfengbo.jpg,91633,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_dingfengbo.jpg,,,—
songci-300-254, · 姚云文,poems,✅ OK,article_songci-300-254.jpg,84521,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-254.jpg,,,—
chuci-61,悼乱,poems,✅ OK,article_chuci-61.jpg,71939,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-61.jpg,,,—
yuanqu-27,诈妮子调风月・尾,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_moonlit-drinking_s1051.jpg,,,检查 URL 或重新生成
mingfurniture,明式家具,lifestyle,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/lifestyle_teapot-cups_s1357.jpg,,,检查 URL 或重新生成
shijing-300,那,poems,✅ OK,article_shijing-300.jpg,84053,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-300.jpg,,,—
tangshi-300-5,橫吹曲辭 出塞 · 王之渙,poems,✅ OK,article_tangshi-300-5.jpg,86940,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-5.jpg,,,—
liqingzhao,李清照,figures,✅ OK,article_liqingzhao.jpg,82280,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_liqingzhao.jpg,,,—
tangshi-300-117,過故人莊 · 孟浩然,poems,✅ OK,article_tangshi-300-117.jpg,74388,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-117.jpg,,,—
tangshi-300-167,同從弟銷南齋玩月憶山陰崔少府 · 王昌齡,poems,✅ OK,article_tangshi-300-167.jpg,72572,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-167.jpg,,,—
tangshi-300-162,聽董大彈胡笳聲兼寄語弄房給事 · 李頎,poems,✅ OK,article_tangshi-300-162.jpg,86455,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-162.jpg,,,—
tangshi-300-193,贈內人 · 張祜,poems,✅ OK,article_tangshi-300-193.jpg,76757,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-193.jpg,,,—
maofeng,黄山毛峰,lifestyle,✅ OK,article_maofeng.jpg,75958,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_maofeng.jpg,,,—
yiheyuan,颐和园,artifacts,✅ OK,article_yiheyuan.jpg,84513,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yiheyuan.jpg,,,—
ming-xiaoling,明孝陵,artifacts,✅ OK,article_ming-xiaoling.jpg,73991,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_ming-xiaoling.jpg,,,—
tangshi-300-2,經鄒魯祭孔子而歎之 · 明皇帝,poems,✅ OK,article_tangshi-300-2.jpg,81091,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-2.jpg,,,—
gugong,故宫,artifacts,✅ OK,article_gugong.jpg,97003,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_gugong.jpg,,,—
tangshi-300-100,江州重別薛六柳八二員外 · 劉長卿,poems,✅ OK,article_tangshi-300-100.jpg,76113,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-100.jpg,,,—
tangshi-300-217,登高 · 杜甫,poems,✅ OK,article_tangshi-300-217.jpg,63950,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-217.jpg,,,—
tangshi-300-337,相和歌辭 蜀道難 · 李白,poems,✅ OK,article_tangshi-300-337.jpg,68001,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-337.jpg,,,—
haidao,海岛算经,technology,✅ OK,article_haidao.jpg,76085,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_haidao.jpg,,,—
tangshi-300-97,秋日登吳公臺上寺遠眺寺即陳將吳明徹戰場 · 劉長卿,poems,✅ OK,article_tangshi-300-97.jpg,84909,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-97.jpg,,,—
tangshi-300-170,閨怨 · 王昌齡,poems,✅ OK,article_tangshi-300-170.jpg,86510,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-170.jpg,,,—
tangshi-300-123,將進酒 · 李白,poems,✅ OK,article_tangshi-300-123.jpg,70313,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-123.jpg,,,—
tangshi-300-323,宣州謝朓樓餞別校書叔雲 · 李白,poems,✅ OK,article_tangshi-300-323.jpg,84886,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-323.jpg,,,—
tangshi-300-280,酬程延秋夜即事見贈 · 韓翃,poems,✅ OK,article_tangshi-300-280.jpg,69433,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-280.jpg,,,—
hanwudi,汉武帝,figures,✅ OK,article_hanwudi.jpg,76577,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_hanwudi.jpg,,,—
shujin,蜀锦,lifestyle,✅ OK,article_shujin.jpg,77733,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shujin.jpg,,,—
tangshi-300-171,芙蓉樓送辛漸二首 一 · 王昌齡,poems,✅ OK,article_tangshi-300-171.jpg,82071,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-171.jpg,,,—
tangshi-300-192,宮詞二首 一 · 張祜,poems,✅ OK,article_tangshi-300-192.jpg,94078,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-192.jpg,,,—
tangshi-300-241,兵車行 · 杜甫,poems,✅ OK,article_tangshi-300-241.jpg,76501,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-241.jpg,,,—
wuyizhen,武则天,figures,✅ OK,article_wuyizhen.jpg,80875,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_wuyizhen.jpg,,,—
xubeihong,徐悲鸿,figures,✅ OK,article_xubeihong.jpg,60599,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_xubeihong.jpg,,,—
lishi,离骚,poems,✅ OK,article_lishi.jpg,64053,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_lishi.jpg,,,—
wuqi,吴起,philosophy,✅ OK,article_wuqi.jpg,74839,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_wuqi.jpg,,,—
shijing-241,灵台,poems,✅ OK,article_shijing-241.jpg,76620,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-241.jpg,,,—
shuowen,《醉翁亭记》·欧阳修,poems,✅ OK,article_shuowen.jpg,88160,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shuowen.jpg,,,—
yuanqu-37,诈妮子调风月・拙鲁速,poems,✅ OK,article_yuanqu-37.jpg,75962,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-37.jpg,,,—
yuanqu-74,尾・我是个蒸不烂、煮不熟、捶不匾、炒不爆响当当一粒铜豌豆，恁子弟,poems,✅ OK,article_yuanqu-74.jpg,84976,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-74.jpg,,,—
yuanqu-75,中吕・古调石榴花闺思,poems,✅ OK,article_yuanqu-75.jpg,78987,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-75.jpg,,,—
yuanqu-69,梁州・百十里街衢整齐，万余家楼阁参差，并无半答儿闲田地。松轩竹径，,poems,✅ OK,article_yuanqu-69.jpg,95567,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-69.jpg,,,—
yuanqu-77,鲍老儿・当初指望成家计，谁想琼簪碎；当初指望无抛弃，谁想银瓶坠。,poems,✅ OK,article_yuanqu-77.jpg,81070,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-77.jpg,,,—
nalan-54,如梦令·万帐穹庐人醉,poems,✅ OK,article_nalan-54.jpg,84020,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-54.jpg,,,—
nalan-61,谒金门·风丝袅,poems,✅ OK,article_nalan-61.jpg,73875,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-61.jpg,,,—
tangshi-300-113,早寒江上有懷 · 孟浩然,poems,✅ OK,article_tangshi-300-113.jpg,68671,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-113.jpg,,,—
916fb811-2f16-4cba-880b-2d1d3e2e4cbc,十二时辰：古人的时间哲学,technology,❌ 缺封面,—,—,—,,,需 w1/w2 生成
yuanqu-79,卖花声煞・愁山闷海不许当敌，好教我无一个百刂划，耐心儿多陪下些凄,poems,✅ OK,article_yuanqu-79.jpg,82558,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-79.jpg,,,—
nalan-135,浣溪沙·十里湖光载酒游,poems,✅ OK,article_nalan-135.jpg,64580,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-135.jpg,,,—
fengshui,二十四节气：古老的智慧,intangible,✅ OK,article_fengshui.jpg,84586,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_fengshui.jpg,,,—
nalan-198,采桑子·桃花羞作无情死,poems,✅ OK,article_nalan-198.jpg,71357,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-198.jpg,,,—
yuanqu-94,小桃红・装跷委实用心机，不枉了夸强会，女辈丛中最为贵。煞曾习，沾,poems,✅ OK,article_yuanqu-94.jpg,77203,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-94.jpg,,,—
nalan-156,南歌子·古戍,poems,✅ OK,article_nalan-156.jpg,63900,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-156.jpg,,,—
nalan-41,生查子·鞭影落春堤,poems,✅ OK,article_nalan-41.jpg,72818,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-41.jpg,,,—
nalan-136,浣溪沙·记绾长条欲别难,poems,✅ OK,article_nalan-136.jpg,71007,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-136.jpg,,,—
songci-300-229, · 周邦彦,poems,✅ OK,article_songci-300-229.jpg,76335,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-229.jpg,,,—
nalan-190,菩萨蛮·山城夜半催金柝,poems,✅ OK,article_nalan-190.jpg,68747,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-190.jpg,,,—
shijing-152,下泉,poems,✅ OK,article_shijing-152.jpg,78616,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-152.jpg,,,—
nalan-181,菩萨蛮·为陈其年题照,poems,✅ OK,article_nalan-181.jpg,77906,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-181.jpg,,,—
nalan-84,减字木兰花·断魂无据,poems,✅ OK,article_nalan-84.jpg,77347,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-84.jpg,,,—
shaoxinghuangjiu,绍兴黄酒,lifestyle,✅ OK,article_shaoxinghuangjiu.jpg,81205,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shaoxinghuangjiu.jpg,,,—
hanxin,韩信,figures,✅ OK,article_hanxin.jpg,75122,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_hanxin.jpg,,,—
nalan-219,菩萨蛮·客中愁损催寒夕,poems,✅ OK,article_nalan-219.jpg,71422,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-219.jpg,,,—
nalan-138,蝶恋花·辛苦最怜天上月,poems,✅ OK,article_nalan-138.jpg,85487,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-138.jpg,,,—
tangtaizong,唐太宗,figures,✅ OK,article_tangtaizong.jpg,83317,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangtaizong.jpg,,,—
shijing-84,萚兮,poems,✅ OK,article_shijing-84.jpg,69994,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-84.jpg,,,—
ciqi,瓷器：中国名片,intangible,✅ OK,article_ciqi.jpg,76205,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_ciqi.jpg,,,—
chuci-8,河伯,poems,✅ OK,article_chuci-8.jpg,80126,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-8.jpg,,,—
shijing-289,载芟,poems,✅ OK,article_shijing-289.jpg,83523,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-289.jpg,,,—
nalan-1,木兰花令·拟古决绝词,poems,✅ OK,article_nalan-1.jpg,78113,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-1.jpg,,,—
songci-300-228, · 周邦彦,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-228.jpg,,,检查 URL 或重新生成
shijing-297,有駜,poems,✅ OK,article_shijing-297.jpg,70548,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-297.jpg,,,—
youmengying-75,幽梦影 · 第76则,classics,✅ OK,article_youmengying-75.jpg,76996,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_youmengying-75.jpg,,,—
wangyangming,王阳明,figures,✅ OK,article_wangyangming.jpg,78595,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_wangyangming.jpg,,,—
papercut,剪纸：指尖上的艺术,intangible,✅ OK,article_papercut.jpg,59753,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_papercut.jpg,,,—
chuci-9,山鬼,poems,✅ OK,article_chuci-9.jpg,83359,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-9.jpg,,,—
chuci,《楚辞》,classics,✅ OK,article_chuci.jpg,69106,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci.jpg,,,—
kunqu,昆曲,intangible,✅ OK,article_kunqu.jpg,73220,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_kunqu.jpg,,,—
zongzi,粽子,lifestyle,✅ OK,article_zongzi.jpg,81040,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_zongzi.jpg,,,—
laozi_ren,老子：道家鼻祖,figures,✅ OK,article_laozi_ren.jpg,80234,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_laozi_ren.jpg,,,—
roastduck,北京烤鸭,lifestyle,✅ OK,article_roastduck.jpg,100460,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_roastduck.jpg,,,—
wedding,传统婚俗：三书六礼,intangible,✅ OK,article_wedding.jpg,81395,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_wedding.jpg,,,—
simaqian-shiji,司马光,figures,✅ OK,article_simaqian-shiji.jpg,92689,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_simaqian-shiji.jpg,,,—
yuanqu-87,催拍子・爱共寝花间锦鸠，恨孤眠水上白鸥。月宵花昼，大筵排回雪韦娘，,poems,✅ OK,article_yuanqu-87.jpg,89812,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-87.jpg,,,—
zhugeliang,诸葛亮：智圣,figures,✅ OK,article_zhugeliang.jpg,69620,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_zhugeliang.jpg,,,—
sunmao,榫卯,lifestyle,✅ OK,article_sunmao.jpg,89281,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_sunmao.jpg,,,—
zhenyuan,曾国藩,figures,✅ OK,article_zhenyuan.jpg,65166,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_zhenyuan.jpg,,,—
chuci-15,哀郢,poems,✅ OK,article_chuci-15.jpg,78326,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-15.jpg,,,—
chuci-64,守志,poems,✅ OK,article_chuci-64.jpg,86268,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-64.jpg,,,—
tangshi-300-92,喜外弟盧綸見宿 · 司空曙,poems,✅ OK,article_tangshi-300-92.jpg,79710,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-92.jpg,,,—
tangshi-300-19,無題四首 一 · 李商隱,poems,✅ OK,article_tangshi-300-19.jpg,58593,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-19.jpg,,,—
tangshi-300-64,玉臺體十二首 十一 · 權德輿,poems,✅ OK,article_tangshi-300-64.jpg,71622,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-64.jpg,,,—
shijing-57,氓,poems,✅ OK,article_shijing-57.jpg,71615,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-57.jpg,,,—
tangseng,唐僧,mythology,✅ OK,article_tangseng.jpg,81913,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangseng.jpg,,,—
sanguo-yanyi,《三国演义》,classics,✅ OK,article_sanguo-yanyi.jpg,70745,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_sanguo-yanyi.jpg,,,—
wangxizhi,王羲之,figures,✅ OK,article_wangxizhi.jpg,77559,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_wangxizhi.jpg,,,—
shijing-64,黍离,poems,✅ OK,article_shijing-64.jpg,73339,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-64.jpg,,,—
songci-300-243, · 周邦彦,poems,✅ OK,article_songci-300-243.jpg,92291,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-243.jpg,,,—
tangshi-300-91,雲陽館與韓紳宿別 · 司空曙,poems,✅ OK,article_tangshi-300-91.jpg,79320,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-91.jpg,,,—
shudao,蜀道难,poems,✅ OK,article_shudao.jpg,80675,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shudao.jpg,,,—
zhongguoli,中医：千年医学智慧,intangible,✅ OK,article_zhongguoli.jpg,78764,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_zhongguoli.jpg,,,—
shijing-190,节南山,poems,✅ OK,article_shijing-190.jpg,79572,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-190.jpg,,,—
songci-300-235, · 周邦彦,poems,✅ OK,article_songci-300-235.jpg,78749,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-235.jpg,,,—
tangshi-300-116,與諸子登峴山 · 孟浩然,poems,✅ OK,article_tangshi-300-116.jpg,80549,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-116.jpg,,,—
choudoufu,臭豆腐,lifestyle,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_choudoufu.jpg,,,检查 URL 或重新生成
libai,李白,figures,✅ OK,article_libai.jpg,74047,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_libai.jpg,,,—
songci-300-96, · 周密,poems,✅ OK,article_songci-300-96.jpg,91522,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-96.jpg,,,—
tangshi-300-62,酬張少府 · 王維,poems,✅ OK,article_tangshi-300-62.jpg,68934,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-62.jpg,,,—
liangshang,梁山伯与祝英台,mythology,✅ OK,article_liangshang.jpg,91668,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_liangshang.jpg,,,—
zhizao,造纸术,technology,✅ OK,article_zhizao.jpg,72604,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_zhizao.jpg,,,—
jingyesi,静夜思,poems,✅ OK,article_jingyesi.jpg,77854,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_jingyesi.jpg,,,—
yuanqu-14,诈妮子调风月・醉春风,poems,✅ OK,article_yuanqu-14.jpg,71477,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-14.jpg,,,—
chushi-biao,出师表,poems,✅ OK,article_chushi-biao.jpg,81250,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chushi-biao.jpg,,,—
yuanqu-16,诈妮子调风月・满庭芳,poems,✅ OK,article_yuanqu-16.jpg,79483,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-16.jpg,,,—
shijing-34,谷风,poems,✅ OK,article_shijing-34.jpg,68046,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-34.jpg,,,—
tangshi-300-141,積雨輞川莊作 · 王維,poems,✅ OK,article_tangshi-300-141.jpg,77026,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-141.jpg,,,—
tangshi-300-230,登岳陽樓 · 杜甫,poems,✅ OK,article_tangshi-300-230.jpg,85425,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-230.jpg,,,—
tangshi-300-147,九月九日憶山東兄弟 · 王維,poems,✅ OK,article_tangshi-300-147.jpg,77868,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-147.jpg,,,—
shijing-77,大叔于田,poems,✅ OK,article_shijing-77.jpg,96220,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-77.jpg,,,—
chibi-fu,赤壁赋,poems,✅ OK,article_chibi-fu.jpg,78447,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chibi-fu.jpg,,,—
guzheng,古筝,intangible,✅ OK,article_guzheng.jpg,87114,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_guzheng.jpg,,,—
shijing-166,采薇,poems,✅ OK,article_shijing-166.jpg,95902,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-166.jpg,,,—
songlingzhi,宋应星,figures,✅ OK,article_songlingzhi.jpg,71563,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songlingzhi.jpg,,,—
tangshi-300-3,鼓吹曲辭 將進酒 · 李白,poems,✅ OK,article_tangshi-300-3.jpg,59562,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-3.jpg,,,—
